file, mode, result, duration
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.0000913143158
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00011706352234
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010275840759
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00012540817261
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009107589722
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010895729065
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010800361633
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00011467933655
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00012731552124
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00012111663818
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009536743164
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00012969970703
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009751319885
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010800361633
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009322166443
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010943412781
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010657310486
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00008296966553
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010180473328
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009989738464
